idUsuari, mitjana
44570,4.345579
44571,-0.827042
44572,3.258451
44573,5.918554
44574,-1.836667
44575,5.421918
44576,2.0386
44577,2.714267
44578,-2.02
44579,0.965714
44580,0.491129
44581,3.5181
44582,-1.297222
44583,6.368873
44584,0.848438
44585,1.826053
44586,-0.454949
44587,-4.092283
44588,-1.2581
44589,-0.3676
44590,0.4614
44591,1.895556
44592,1.7167
44593,3.085286
44594,-1.152424
44595,-0.470152
44596,-8.934423
44597,3.381408
44598,4.9478
44599,1.228611
44600,-0.310192
44601,-4.622027
44602,1.498649
44603,0.732295
44604,5.011129
44605,2.001714
44606,-0.508125
44607,1.074167
44608,6.07949
44609,0.105
44610,2.200278
44611,-3.630811
44612,-0.1445
44613,2.485152
44614,-3.925972
44615,5.21433
44616,0.657541
44617,0.014583
44618,-1.737027
44619,1.323429
44620,-1.78527
44621,-1.048636
44622,0.120781
44623,-6.565714
44624,-3.252535
44625,-3.316818
44626,3.275
44627,1.91863
44628,-0.515918
44629,0.619861
44630,2.992286
44631,0.919315
44632,0.5704
44633,-5.511594
44634,3.193472
44635,-3.005591
44636,2.486857
44637,1.597955
44638,-1.557835
44639,3.085806
44640,0.864747
44641,-0.585
44642,-0.72
44643,4.9065
44644,-1.032429
44645,0.826389
44646,-1.466167
44647,2.704747
44648,-0.068
44649,5.517708
44650,4.184359
44651,0.920816
44652,4.921887
44653,3.600238
44654,1.723958
44655,-1.022759
44656,-0.335
44657,0.592
44658,3.031864
44659,3.348387
44660,-0.366863
44661,1.415152
44662,-0.469375
44663,-1.6809
44664,-6.193611
44665,0.749429
44666,-0.7412
44667,-0.981667
44668,0.1341
44669,-1.7589
44670,2.710635
44671,7.15
44672,1.143729
44673,-3.585479
44674,1.656212
44675,-4.667887
44676,-1.705455
44677,1.587071
44678,3.1404
44679,0.497879
44680,0.47275
44681,4.012069
44682,1.911644
44683,-3.428082
44684,1.456522
44685,0.342329
44686,1.425455
44687,2.260612
44688,2.7293
44689,-0.014493
44690,0.739091
44691,-1.0325
44692,6.025333
44693,1.441286
44694,0.844
44695,2.115676
44696,1.848904
44697,-1.758333
44698,3.9173
44699,1.518889
44700,2.49775
44701,2.954865
44702,3.415263
44703,-0.691429
44704,5.657077
44705,2.845278
44706,-1.600714
44707,-0.719565
44708,4.643443
44709,1.0716
44710,-5.934021
44711,1.407105
44712,2.944592
44713,2.655882
44714,-0.099296
44715,2.638485
44716,4.613776
44717,-7.317722
44718,5.123232
44719,2.027778
44720,-5.778421
44721,6.387778
44722,2.712353
44723,0.675116
44724,-0.60866
44725,1.214639
44726,-3.734444
44727,-0.837158
44728,2.838194
44729,-0.057677
44730,0.609649
44731,3.006
44732,-2.522115
44733,-3.2298
44734,1.245408
44735,3.663261
44736,-2.166327
44737,-1.48075
44738,-0.723571
44739,0.41642
44740,-3.084796
44741,4.552462
44742,0.661605
44743,-1.506471
44744,3.435
44745,-1.442714
44746,0.921538
44747,5.817857
44748,-3.562535
44749,3.854021
44750,1.298
44751,-4.434714
44752,-2.547778
44753,5.548958
44754,6.562889
44755,0.346667
44756,1.592951
44757,0.285345
44758,3.264444
44759,2.945696
44760,-1.017714
44761,-3.139697
44762,1.5699
44763,-1.403582
44764,-1.651143
44765,3.001842
44766,-1.257755
44767,6.075
44768,0.7406
44769,3.8153
44770,-0.31403
44771,-0.378788
44772,-2.802083
44773,-1.0314
44774,4.559211
44775,4.333976
44776,-2.5721
44777,-1.290278
44778,4.0626
44779,1.810729
44780,1.6368
44781,-0.625286
44782,2.794865
44783,-0.542551
44784,-0.682857
44785,-2.2766
44786,0.327143
44787,-3.055714
44788,5.090364
44789,-2.240845
44790,-2.198493
44791,-2.912375
44792,-0.290395
44793,-5.326528
44794,-0.587759
44795,-0.792551
44796,3.459792
44797,0.910282
44798,-8.754151
44799,-3.2928
44800,-2.910278
44801,-2.431702
44802,-0.666263
44803,-3.399643
44804,3.652394
44805,-0.849221
44806,-0.006327
44807,-2.220189
44808,0.571935
44809,3.239535
44810,4.305385
44811,-1.863016
44812,0.05359
44813,3.0038
44814,5.820147
44815,2.7426
44816,-3.721111
44817,-1.352917
44818,4.015253
44819,2.706437
44820,2.7837
44821,-1.048
44822,0.550959
44823,-3.1594
44824,1.867027
44825,0.972323
44826,2.413529
44827,-0.1906
44828,-1.920857
44829,0.455
44830,-1.13625
44831,0.478
44832,1.564028
44833,3.97549
44834,2.1496
44835,0.048205
44836,5.458923
44837,-3.878488
44838,-1.021282
44839,-2.519867
44840,-0.453333
44841,-1.93494
44842,-3.383056
44843,3.975556
44844,6.066923
44845,-1.0445
44846,4.599394
44847,7.4632
44848,2.466111
44849,-0.650978
44850,-2.54875
44851,4.648172
44852,2.093784
44853,-3.720175
44854,-1.004211
44855,0.022254
44856,-1.9189
44857,1.667619
44858,3.9825
44859,0.575373
44860,2.378265
44861,1.697407
44862,6.3097
44863,3.183939
44864,7.184857
44865,5.242653
44866,2.915714
44867,-0.690704
44868,-5.593333
44869,1.412963
44870,-0.983016
44871,-0.834384
44872,-0.180702
44873,1.796286
44874,-0.949014
44875,5.368714
44876,2.096667
44877,1.49186
44878,1.458182
44879,4.500889
44880,6.45122
44881,-0.435915
44882,6.457677
44883,-0.23
44884,-0.639014
44885,2.972
44886,-0.1878
44887,5.108864
44888,2.460135
44889,-0.064412
44890,2.276825
44891,4.554667
44892,-8.675942
44893,4.918958
44894,-2.79866
44895,2.969306
44896,5.308
44897,2.953838
44898,0.9797
44899,-1.975652
44900,6.528
44901,-3.18
44902,-0.344107
44903,-1.43589
44904,0.835676
44905,4.434141
44906,-2.975946
44907,1.721111
44908,1.824603
44909,-0.356
44910,-2.711739
44911,1.813939
44912,0.20873
44913,-0.1403
44914,0.89125
44915,-2.191717
44916,-1.7908
44917,2.944667
44918,4.671094
44919,1.9425
44920,-5.535641
44921,1.934366
44922,2.047027
44923,5.822727
44924,1.941081
44925,-1.993737
44926,-1.4121
44927,-3.825408
44928,-2.03381
44929,-2.443131
44930,1.159899
44931,2.4288
44932,-1.519495
44933,-0.59625
44934,0.674186
44935,3.338444
44936,-1.540313
44937,0.641481
44938,-3.052778
44939,-4.571098
44940,0.106768
44941,-6.458205
44942,5.049437
44943,0.791563
44944,3.1505
44945,1.385238
44946,1.57866
44947,0.8797
44948,-0.450563
44949,-0.400286
44950,1.310141
44951,-0.719111
44952,0.101728
44953,-0.36675
44954,-4.33338
44955,0.722857
44956,4.627736
44957,-2.315
44958,-2.673472
44959,-2.665714
44960,5.321591
44961,-2.976286
44962,-0.048571
44963,4.5253
44964,2.4202
44965,-1.604646
44966,-0.4572
44967,-0.12831
44968,3.447639
44969,1.1177
44970,1.489306
44971,2.376061
44972,-3.0065
44973,-9.075319
44974,0.664694
44975,2.005814
44976,1.001
44977,3.7906
44978,6.647353
44979,-4.726197
44980,3.932
44981,3.614821
44982,0.041081
44983,0.55191
44984,-3.60617
44985,0.968081
44986,0.867708
44987,-3.416901
44988,6.34268
44989,4.956
44990,-0.84
44991,1.298
44992,6.554063
44993,2.988409
44994,-3.061053
44995,-0.437857
44996,-0.134667
44997,-2.974091
44998,0.4938
44999,0.105955
45000,2.601781
45001,-5.7496
45002,3.950714
45003,1.769691
45004,5.628261
45005,2.224186
45006,-2.522113
45007,0.590476
45008,-0.186714
45009,3.997595
45010,-0.073636
45011,1.297292
45012,-0.734182
45013,4.8509
45014,-0.894396
45015,0.817838
45016,0.344103
45017,0.366327
45018,7.9074
45019,0.144474
45020,0.01075
45021,-0.668878
45022,-1.590698
45023,-3.708286
45024,0.775417
45025,-2.080597
45026,-0.697179
45027,-2.159737
45028,5.632162
45029,1.2474
45030,-1.506528
45031,0.202929
45032,-1.0452
45033,5.892603
45034,2.474138
45035,2.4114
45036,-1.521111
45037,2.233571
45038,-1.409444
45039,0.620274
45040,-2.864646
45041,-2.7258
45042,2.9361
45043,4.898889
45044,5.314054
45045,-0.125694
45046,1.186224
45047,-0.691087
45048,0.962603
45049,-2.84
45050,0.142045
45051,2.801408
45052,1.860707
45053,0.6976
45054,-4.28
45055,1.0829
45056,-7.298889
45057,1.131212
45058,0.245422
45059,-0.499787
45060,2.314773
45061,-1.189143
45062,3.013878
45063,1.59602
45064,-1.154545
45065,-1.570213
45066,1.216032
45067,-0.856364
45068,3.439718
45069,5.439394
45070,3.651299
45071,-2.808974
45072,-0.245775
45073,3.150536
45074,4.715192
45075,-4.773636
45076,-5.317297
45077,-3.883571
45078,5.185455
45079,1.748687
45080,2.498182
45081,2.965844
45082,2.8479
45083,0.981705
45084,2.318182
45085,2.698356
45086,-1.86596
45087,-2.371449
45088,4.308367
45089,0.75449
45090,1.488868
45091,-3.532676
45092,-3.851791
45093,1.518219
45094,-3.156744
45095,-4.356633
45096,1.489545
45097,-0.4042
45098,-1.90375
45099,-0.671806
45100,1.941122
45101,0.361304
45102,-2.005333
45103,3.204595
45104,4.914505
45105,0.065253
45106,1.981111
45107,-0.223433
45108,-4.955217
45109,-1.13686
45110,2.918732
45111,1.922828
45112,1.5151
45113,1.216047
45114,1.872525
45115,1.635455
45116,1.248929
45117,0.639167
45118,-1.691837
45119,-0.699293
45120,0.361268
45121,-4.884219
45122,-1.961781
45123,1.029437
45124,2.883846
45125,1.2436
45126,6.645714
45127,-0.985439
45128,-2.525405
45129,4.281818
45130,1.575493
45131,4.625833
45132,-1.92202
45133,3.915612
45134,-4.2812
45135,-6.923421
45136,0.976081
45137,0.244648
45138,2.042676
45139,1.939796
45140,-0.806263
45141,-1.287041
45142,3.3228
45143,-4.913478
45144,2.933962
45145,-3.113803
45146,4.93814
45147,2.040755
45148,-2.870808
45149,-0.6596
45150,0.762432
45151,0.161096
45152,-5.25881
45153,-0.4035
45154,-1.927353
45155,6.7743
45156,2.277
45157,2.973191
45158,2.970505
45159,-2.431515
45160,1.7756
45161,4.3281
45162,4.383137
45163,4.109423
45164,3.40625
45165,2.880563
45166,2.0486
45167,4.486735
45168,-1.194222
45169,6.9269
45170,1.343878
45171,-0.173662
45172,-2.2465
45173,3.691122
45174,0.414898
45175,-4.261528
45176,-0.391839
45177,1.058485
45178,-0.987917
45179,0.81831
45180,2.4239
45181,-1.487826
45182,-3.471447
45183,7.114141
45184,1.305833
45185,2.134167
45186,-3.66
45187,1.346133
45188,0.4623
45189,3.71697
45190,4.251
45191,2.230282
45192,-0.477945
45193,3.19
45194,-3.274583
45195,7.5448
45196,3.9285
45197,-2.000833
45198,-1.8597
45199,0.874507
45200,-1.460685
45201,-1.3404
45202,1.091959
45203,-0.644583
45204,1.234722
45205,-2.787703
45206,-0.3426
45207,4.31407
45208,-0.701556
45209,-1.995211
45210,1.472917
45211,0.576944
45212,-1.0
45213,-0.298293
45214,-4.259574
45215,4.7492
45216,-6.183143
45217,-0.571515
45218,-0.649714
45219,-2.27
45220,3.1555
45221,-2.187361
45222,1.440652
45223,-3.381795
45224,3.42725
45225,-2.412778
45226,2.464186
45227,-0.1825
45228,-1.412604
45229,-5.530526
45230,0.171818
45231,1.518105
45232,0.045192
45233,-3.3277
45234,-1.21973
45235,-6.9801
45236,-0.8219
45237,0.949429
45238,3.235902
45239,-3.7281
45240,-2.664426
45241,-4.451316
45242,4.396
45243,0.0771
45244,-0.714118
45245,-2.879263
45246,-2.566495
45247,7.092785
45248,1.770426
45249,3.621515
45250,-0.026667
45251,-0.691228
45252,-7.781455
45253,-1.084932
45254,1.183962
45255,-2.487612
45256,-4.200519
45257,3.36425
45258,1.523077
45259,0.187639
45260,-1.1574
45261,2.805139
45262,3.033889
45263,3.087333
45264,-0.657368
45265,2.312639
45266,0.737368
45267,2.278261
45268,1.220896
45269,-1.282361
45270,-2.170685
45271,2.32303
45272,1.082245
45273,0.631616
45274,-2.871818
45275,-6.64806
45276,-0.7828
45277,-5.460946
45278,4.652963
45279,-0.272162
45280,2.999296
45281,-6.210732
45282,-2.5175
45283,1.455258
45284,4.141831
45285,-0.3276
45286,4.6129
45287,0.255769
45288,0.4037
45289,0.8221
45290,3.776566
45291,3.187576
45292,8.347324
45293,2.583521
45294,-2.803235
45295,3.840862
45296,3.376531
45297,0.200147
45298,3.1676
45299,-0.723889
45300,-2.672909
45301,-1.787193
45302,2.043721
45303,-3.199818
45304,2.628372
45305,2.947368
45306,3.0671
45307,3.147
45308,5.729394
45309,0.466632
45310,0.669722
45311,-0.346837
45312,4.0988
45313,3.47439
45314,0.188469
45315,2.4237
45316,-2.0131
45317,2.322755
45318,-4.054483
45319,1.005714
45320,-3.072462
45321,1.060455
45322,-0.63
45323,0.831134
45324,4.205091
45325,-0.70863
45326,0.365135
45327,1.62642
45328,-0.372424
45329,3.0948
45330,1.262222
45331,2.851
45332,4.290392
45333,3.671636
45334,-0.51
45335,-1.636154
45336,2.572903
45337,-0.760274
45338,-2.617283
45339,5.6883
45340,-1.285263
45341,-0.507083
45342,-1.0725
45343,4.204242
45344,1.998148
45345,-2.620563
45346,-0.7724
45347,-0.6588
45348,1.338283
45349,-4.845455
45350,0.957606
45351,-0.214646
45352,-1.946154
45353,3.408286
45354,-2.084
45355,-0.208
45356,-1.0011
45357,0.883061
45358,-1.088684
45359,-2.304507
45360,1.182239
45361,-1.471667
45362,-7.256563
45363,0.353662
45364,2.388182
45365,2.763867
45366,3.32507
45367,-2.059722
45368,0.685652
45369,1.364742
45370,5.02602
45371,4.413803
45372,2.457041
45373,2.8454
45374,6.068163
45375,4.717455
45376,-1.6383
45377,3.196566
45378,-1.529048
45379,4.989091
45380,1.920455
45381,-2.1773
45382,-2.7389
45383,-0.302817
45384,0.170101
45385,4.548784
45386,0.375361
45387,-0.4488
45388,1.410707
45389,4.162143
45390,-1.449798
45391,2.159577
45392,5.628246
45393,2.998649
45394,3.157105
45395,1.760909
45396,6.340702
45397,-2.9735
45398,2.813014
45399,-2.075833
45400,-4.508611
45401,0.247711
45402,3.899216
45403,2.959057
45404,3.759592
45405,-0.188586
45406,4.549804
45407,-0.312474
45408,0.423784
45409,0.1795
45410,-4.046795
45411,0.649219
45412,1.713265
45413,2.284915
45414,5.900847
45415,-4.752353
45416,-0.544921
45417,-2.12
45418,1.390256
45419,-0.133947
45420,2.192791
45421,3.078472
45422,1.534524
45423,1.031616
45424,0.541757
45425,-4.678906
45426,2.419293
45427,1.957895
45428,-4.470411
45429,3.002941
45430,0.6047
45431,4.772347
45432,1.0162
45433,3.066327
45434,1.801571
45435,-3.3706
45436,-9.23
45437,-2.360625
45438,-2.412639
45439,0.462444
45440,3.052121
45441,4.728247
45442,1.767705
45443,0.540104
45444,4.405714
45445,3.445778
45446,5.403919
45447,2.658205
45448,4.110943
45449,2.34025
45450,-2.851616
45451,3.15459
45452,1.373026
45453,1.913043
45454,0.469
45455,2.240606
45456,1.378269
45457,-0.87662
45458,-1.828889
45459,3.352791
45460,-6.080306
45461,1.515368
45462,-0.039014
45463,-1.889464
45464,4.9694
45465,-3.488732
45466,0.226739
45467,5.136364
45468,-2.185745
45469,1.7365
45470,-7.087639
45471,-4.325833
45472,-0.416914
45473,1.299574
45474,1.789583
45475,1.321818
45476,1.256806
45477,1.67225
45478,0.599583
45479,-2.912323
45480,-1.3704
45481,1.450685
45482,-0.665714
45483,2.393151
45484,-1.405152
45485,-1.668451
45486,-0.055556
45487,1.713896
45488,3.008421
45489,0.378611
45490,2.181489
45491,2.638689
45492,0.366441
45493,0.967113
45494,0.955593
45495,-0.020204
45496,0.9678
45497,0.963521
45498,-1.645333
45499,-0.254949
45500,-3.063429
45501,2.811512
45502,3.773455
45503,1.657
45504,-3.723488
45505,1.3
45506,4.8527
45507,0.838333
45508,5.78209
45509,-0.819828
45510,-6.112525
45511,-1.215694
45512,-0.371429
45513,7.225417
45514,1.298125
45515,-1.307887
45516,1.71537
45517,2.67875
45518,0.287632
45519,1.433846
45520,1.266
45521,-1.261379
45522,2.956566
45523,-0.170204
45524,-2.695205
45525,-5.5919
45526,1.107143
45527,4.850196
45528,2.398732
45529,4.0352
45530,-1.600421
45531,0.382909
45532,0.810606
45533,2.0875
45534,0.64803
45535,2.57875
45536,-4.034909
45537,2.461333
45538,-2.526714
45539,1.145211
45540,1.204459
45541,5.6775
45542,0.58493
45543,2.361918
45544,-1.091212
45545,-1.5189
45546,2.627206
45547,1.937374
45548,-0.632143
45549,-1.8047
45550,7.461154
45551,-0.4676
45552,0.181031
45553,-1.4863
45554,-0.308283
45555,0.763288
45556,1.374028
45557,2.322755
45558,4.391831
45559,-1.871184
45560,2.312568
45561,-1.185306
45562,-6.610429
45563,-2.724583
45564,3.9366
45565,2.767273
45566,2.319833
45567,-2.349474
45568,-3.0824
45569,-0.2251
45570,0.662297
45571,-0.7113
45572,-0.78449
45573,4.673
45574,6.399485
45575,-0.353095
45576,0.925938
45577,4.279192
45578,-0.322245
45579,6.436465
45580,-4.223425
45581,1.247397
45582,0.513973
45583,-6.589655
45584,6.9955
45585,0.795354
45586,2.36475
45587,2.5485
45588,-1.436301
45589,-6.571212
45590,-1.729744
45591,-1.950462
45592,4.826885
45593,-1.44404
45594,-2.150612
45595,0.622286
45596,0.941286
45597,0.949028
45598,1.830606
45599,-2.196829
45600,-0.669722
45601,-2.60596
45602,2.324714
45603,0.290145
45604,1.8995
45605,-0.064
45606,-6.914388
45607,0.4639
45608,2.188977
45609,5.636338
45610,4.606316
45611,3.409577
45612,1.3875
45613,-0.92
45614,-1.068
45615,0.041143
45616,1.666889
45617,0.926224
45618,3.156061
45619,2.231667
45620,4.379
45621,-1.283514
45622,-2.270408
45623,2.679899
45624,-1.115556
45625,-5.597
45626,0.624627
45627,6.72899
45628,0.187403
45629,0.613939
45630,1.438611
45631,-2.602456
45632,-3.650101
45633,1.584242
45634,-1.998108
45635,4.717838
45636,-2.857374
45637,0.685263
45638,0.927286
45639,-0.262222
45640,-0.34831
45641,0.218367
45642,-0.4991
45643,-4.778696
45644,-5.554203
45645,1.88382
45646,-0.946111
45647,-2.660526
45648,4.038511
45649,-0.787209
45650,0.025
45651,0.207111
45652,-7.433939
45653,3.714507
45654,-1.266383
45655,-1.2231
45656,0.64
45657,-5.490545
45658,4.538082
45659,-1.066923
45660,5.125778
45661,1.059898
45662,-1.34625
45663,-4.647887
45664,-0.766667
45665,-0.864773
45666,6.455
45667,-9.329211
45668,6.078947
45669,0.614085
45670,-2.409467
45671,-6.742143
45672,3.405513
45673,-3.29102
45674,-1.846111
45675,1.228286
45676,0.282813
45677,0.763913
45678,-1.231463
45679,-2.082525
45680,5.438857
45681,2.734444
45682,-0.39169
45683,3.670132
45684,0.143737
45685,2.107551
45686,1.344878
45687,3.567255
45688,2.934028
45689,-3.19303
45690,1.013333
45691,6.789
45692,-2.351389
45693,2.0399
45694,0.391528
45695,-0.131379
45696,-0.58575
45697,-0.481818
45698,0.234394
45699,1.207879
45700,-4.645588
45701,-0.352667
45702,3.899375
45703,2.349898
45704,-4.635893
45705,2.8032
45706,-0.815789
45707,-8.368163
45708,-1.478571
45709,0.854343
45710,0.217436
45711,1.791327
45712,-3.460505
45713,2.3037
45714,-0.775
45715,-4.722222
45716,-0.034054
45717,-5.753906
45718,-2.705926
45719,-0.7391
45720,-2.308723
45721,-2.614429
45722,-0.6135
45723,-2.5864
45724,0.169661
45725,0.89
45726,3.966667
45727,0.00303
45728,-1.827778
45729,2.7002
45730,-2.783571
45731,1.366596
45732,6.192
45733,-1.010282
45734,6.353333
45735,-1.691531
45736,-0.136769
45737,1.698462
45738,0.762208
45739,1.207167
45740,-3.166438
45741,2.088864
45742,-1.889583
45743,0.409464
45744,1.282857
45745,-2.2469
45746,0.31
45747,-3.289388
45748,-7.594306
45749,5.1948
45750,-2.957917
45751,-1.112676
45752,-3.6403
45753,-1.99129
45754,6.966986
45755,0.906944
45756,-2.12359
45757,-0.814074
45758,-4.298056
45759,4.8771
45760,0.4982
45761,-3.425769
45762,2.605352
45763,0.110833
45764,2.850886
45765,-0.160694
45766,6.320722
45767,2.371134
45768,-0.628143
45769,0.620847
45770,2.920685
45771,3.560141
45772,0.928081
45773,6.4314
45774,5.827568
45775,-0.124595
45776,1.664848
45777,5.993944
45778,2.223571
45779,1.463061
45780,-0.141163
45781,-0.564043
45782,-6.564691
45783,-6.760946
45784,0.597475
45785,1.140769
45786,0.416768
45787,-0.221594
45788,3.3594
45789,4.9362
45790,4.151667
45791,-6.68027
45792,-4.27037
45793,1.736716
45794,-2.811633
45795,-6.459167
45796,3.263836
45797,7.412222
45798,1.466735
45799,-0.938269
45800,-1.025556
45801,2.394545
45802,1.640141
45803,-2.517317
45804,-0.381053
45805,4.41191
45806,-3.010526
45807,-0.955474
45808,0.238485
45809,3.783333
45810,-2.770545
45811,4.667333
45812,4.103377
45813,1.932979
45814,-1.117308
45815,-3.436479
45816,-0.9663
45817,1.69186
45818,0.258765
45819,2.779756
45820,-5.280202
45821,-7.16875
45822,-1.308182
45823,0.045513
45824,4.696182
45825,0.341765
45826,-3.257273
45827,0.615354
45828,-2.177385
45829,0.311385
45830,-3.658214
45831,0.858367
45832,-1.508889
45833,2.325938
45834,-2.563582
45835,2.623095
45836,-2.407
45837,-0.290769
45838,-2.305139
45839,3.451406
45840,5.37575
45841,2.541264
45842,-3.638714
45843,1.549149
45844,-2.36697
45845,2.690833
45846,3.0227
45847,1.510556
45848,-1.343333
45849,-0.7131
45850,0.357419
45851,-3.88925
45852,0.967297
45853,2.203333
45854,2.636667
45855,-0.4028
45856,3.378689
45857,0.909787
45858,-0.737937
45859,2.467347
45860,0.497679
45861,1.52439
45862,-0.075204
45863,5.548367
45864,4.016667
45865,3.859293
45866,1.650845
45867,-0.612714
45868,-2.183167
45869,3.223265
45870,-1.831408
45871,1.647286
45872,4.2056
45873,2.661702
45874,0.976486
45875,0.858372
45876,-0.355
45877,1.651695
45878,-5.938511
45879,2.4092
45880,-1.1204
45881,-5.26641
45882,1.951077
45883,0.599074
45884,1.524091
45885,-1.6073
45886,4.365211
45887,-1.989412
45888,-3.651806
45889,0.979798
45890,3.844167
45891,2.960217
45892,-6.567391
45893,-0.064719
45894,-5.270286
45895,3.35102
45896,1.882381
45897,0.803611
45898,3.21
45899,0.104362
45900,3.612075
45901,4.120541
45902,1.851
45903,0.851224
45904,3.377778
45905,-2.3755
45906,-1.232424
45907,1.047551
45908,-2.177879
45909,1.762593
45910,2.88625
45911,1.436
45912,2.438372
45913,-0.503214
45914,1.243958
45915,-1.095915
45916,-0.792525
45917,-3.276835
45918,1.144737
45919,-6.056056
45920,-0.205676
45921,0.143429
45922,-1.981918
45923,-3.469014
45924,-4.0394
45925,-5.843
45926,0.050659
45927,-1.310735
45928,-5.0185
45929,3.434545
45930,0.3091
45931,-5.038571
45932,-3.8159
45933,-3.641446
45934,6.309192
45935,2.901389
45936,-1.291644
45937,3.4587
45938,-0.459074
45939,1.0
45940,-1.626196
45941,-0.344533
45942,0.804143
45943,-1.04575
45944,-4.063333
45945,-3.623099
45946,0.438793
45947,-0.047619
45948,2.990319
45949,-2.941264
45950,-2.645686
45951,4.820625
45952,1.85732
45953,0.765352
45954,3.1525
45955,-4.363333
45956,-5.147778
45957,7.029054
45958,2.761067
45959,3.165278
45960,0.878293
45961,-0.7263
45962,0.645614
45963,2.984141
45964,-1.985455
45965,-1.4358
45966,-1.121607
45967,-6.133265
45968,1.7111
45969,0.828542
45970,0.452041
45971,-3.598261
45972,-0.925
45973,0.088971
45974,1.951905
45975,-0.4481
45976,6.950429
45977,-1.2371
45978,0.655079
45979,-2.257639
45980,-2.114634
45981,2.061235
45982,-2.882
45983,5.857262
45984,1.181818
45985,2.437342
45986,0.668654
45987,3.5049
45988,-4.562222
45989,-4.0003
45990,-3.738592
45991,1.913333
45992,-0.865
45993,-1.574747
45994,-3.347857
45995,-0.673125
45996,1.203012
45997,2.62411
45998,-0.661379
45999,-1.309189
46000,-2.957857
46001,-0.473944
46002,-3.086829
46003,0.1475
46004,-1.644286
46005,3.099577
46006,1.169767
46007,2.36902
46008,4.298571
46009,-0.5844
46010,2.519079
46011,0.4195
46012,0.126835
46013,-0.603421
46014,0.441
46015,-2.105211
46016,-0.736588
46017,3.997179
46018,0.127632
46019,0.361875
46020,0.4755
46021,-0.740808
46022,2.25125
46023,-1.966769
46024,1.855875
46025,0.500385
46026,3.2977
46027,2.599123
46028,0.497449
46029,-2.262889
46030,-1.222935
46031,1.872162
46032,4.507273
46033,-8.020469
46034,-2.734343
46035,-1.405833
46036,-2.47197
46037,-0.320306
46038,2.559296
46039,1.059859
46040,2.365495
46041,1.108889
46042,1.052958
46043,1.4932
46044,2.242447
46045,1.366944
46046,-3.889863
46047,4.3082
46048,3.198095
46049,-7.671852
46050,-0.454
46051,1.715652
46052,3.381939
46053,5.506389
46054,6.443239
46055,1.919596
46056,2.694103
46057,-0.2454
46058,-0.2464
46059,-0.884103
46060,0.653404
46061,-0.589811
46062,0.456136
46063,-0.977949
46064,3.065349
46065,0.283333
46066,-0.799495
46067,-0.801717
46068,-4.083434
46069,-0.119028
46070,4.782143
46071,1.261216
46072,1.0975
46073,1.128367
46074,0.156842
46075,0.398605
46076,0.025625
46077,5.09619
46078,-2.547938
46079,-0.180417
46080,-1.528333
46081,-1.965408
46082,-4.072653
46083,-3.170556
46084,0.864
46085,-3.824925
46086,0.363103
46087,-3.855652
46088,-0.632525
46089,1.063077
46090,-0.379861
46091,5.896667
46092,2.407374
46093,-1.473614
46094,-2.151667
46095,0.284343
46096,-2.294884
46097,-4.229146
46098,1.835
46099,1.121579
46100,-0.624536
46101,2.324
46102,0.183803
46103,-0.055686
46104,-4.438696
46105,-0.8999
46106,1.374651
46107,-1.148714
46108,-2.617887
46109,-2.478143
46110,1.987031
46111,-0.302712
46112,0.651286
46113,-0.040202
46114,7.535952
46115,7.266162
46116,-4.0528
46117,-5.6177
46118,2.316768
46119,-2.754861
46120,4.182308
46121,2.3811
46122,-2.650563
46123,3.070909
46124,-4.7217
46125,-3.859756
46126,-0.871515
46127,-1.1773
46128,3.217818
46129,-3.0909
46130,-2.0083
46131,0.77697
46132,3.0066
46133,-2.9873
46134,-0.907381
46135,3.236383
46136,1.3275
46137,1.615957
46138,5.875429
46139,-1.277677
46140,-0.941806
46141,0.3355
46142,-0.970263
46143,4.674842
46144,6.626263
46145,2.931944
46146,4.607867
46147,5.801
46148,-0.446543
46149,0.248592
46150,-0.2545
46151,0.924583
46152,2.792468
46153,0.861892
46154,-0.925286
46155,1.638571
46156,-2.620185
46157,1.019722
46158,-3.499722
46159,0.667714
46160,0.531919
46161,0.887465
46162,-1.19125
46163,-2.244898
46164,1.516869
46165,0.5782
46166,-1.511818
46167,-0.751579
46168,-6.430694
46169,-0.3923
46170,3.817763
46171,-1.5709
46172,2.254429
46173,-0.998361
46174,1.613333
46175,2.169
46176,1.521316
46177,1.7791
46178,-3.795405
46179,2.722632
46180,4.15963
46181,0.261919
46182,-0.59375
46183,1.7665
46184,1.973239
46185,0.623131
46186,4.758636
46187,1.771356
46188,-2.73
46189,3.026486
46190,-1.478219
46191,-1.234479
46192,4.154028
46193,3.479474
46194,-4.6036
46195,1.162755
46196,1.7107
46197,-0.865909
46198,-0.388205
46199,-0.758723
46200,2.872639
46201,1.03141
46202,0.531429
46203,-1.2811
46204,4.775897
46205,0.697042
46206,1.601828
46207,4.6852
46208,2.709899
46209,5.510704
46210,1.047576
46211,5.760404
46212,1.584706
46213,2.273151
46214,1.135714
46215,-5.428958
46216,1.277353
46217,2.541351
46218,4.0907
46219,-1.373838
46220,1.3432
46221,0.149459
46222,-2.078919
46223,3.898
46224,0.665526
46225,4.592449
46226,-0.809863
46227,0.688
46228,-3.326714
46229,0.30625
46230,0.549796
46231,0.067879
46232,2.721224
46233,1.264722
46234,3.632323
46235,-1.3947
46236,3.443108
46237,2.439811
46238,-2.594933
46239,1.351277
46240,2.223947
